inat_id,date,latitude,longitude,positional_accuracy,scientific_name
9887904,2017-08-27,43.6791333333,-72.2477583333,NA,Maianthemum canadense
9909029,2017-09-02,43.6782527778,-72.2521222222,NA,Maianthemum canadense
9910807,2017-09-02,43.6782333333,-72.2499555556,NA,Maianthemum canadense
9935500,2017-06-02,43.6829507953,-79.9944844656,NA,Maianthemum canadense
9969595,2017-06-14,43.3051037675,-80.3986051865,NA,Maianthemum canadense
9970387,2017-06-30,46.33485,-79.5104083333,NA,Maianthemum canadense
10063940,2016-06-24,52.8672126919,-87.3228120804,61,Maianthemum canadense
10199247,2017-06-27,52.9899001866,-87.3751473427,31,Maianthemum canadense
10235725,2016-07-30,46.3271,-79.4548694444,NA,Maianthemum canadense
10246948,2017-05-28,45.4224917648,-75.7860302925,31,Maianthemum canadense
10270336,2017-05-24,44.5763076772,-76.521089673,8,Maianthemum canadense
10333266,2017-05-21,44.5041040721,-76.548678875,8,Maianthemum canadense
10338964,2017-05-24,44.5651444444,-76.5285805556,5,Maianthemum canadense
10339018,2017-05-28,45.4212611111,-75.7871555556,5,Maianthemum canadense
10353060,2017-10-14,45.301095,-74.647433,100,Maianthemum canadense
10580687,2018-04-02,46.2356716334,-62.6759008434,20,Maianthemum canadense
10691937,2017-06-03,45.348986039,-75.5950462818,15,Maianthemum canadense
10692041,2017-06-03,45.3486768947,-75.593919754,126,Maianthemum canadense
10759320,2018-04-10,40.6102633333,-74.1747883333,10,Maianthemum canadense
10796777,2017-05-23,38.4606216667,-80.1716616667,30,Maianthemum canadense
11067580,2018-04-17,40.7245857781,-74.3499900867,10,Maianthemum canadense
11138184,2018-04-18,40.9087944444,-73.1212916667,10,Maianthemum canadense
11140425,2018-04-18,40.5882033333,-74.1396721667,30,Maianthemum canadense
11149822,2017-05-17,45.3492197811,-75.5954432487,61,Maianthemum canadense
11149828,2017-05-17,45.3491556906,-75.5952742696,8,Maianthemum canadense
11168915,2018-04-19,40.30436875,-74.13026706,9,Maianthemum canadense
11286077,2018-04-21,40.7124668232,-74.4873570049,658,Maianthemum canadense
11312587,2018-04-21,41.2609699555,-73.4512105119,5,Maianthemum canadense
11330303,2018-04-22,40.7456284203,-73.7425875943,6,Maianthemum canadense
11340050,2018-04-22,40.2599977778,-74.7386446944,NA,Maianthemum canadense
11370509,2016-05-15,42.1225575253,-71.2092483487,113,Maianthemum canadense
11375934,2018-04-23,40.91638,-73.31212,5,Maianthemum canadense
11377783,2018-04-23,39.7870804929,-75.1442693416,49,Maianthemum canadense
11381212,2018-04-23,40.2923730728,-74.7956472901,195,Maianthemum canadense
11400209,2018-04-24,41.3321212074,-73.3548504767,30,Maianthemum canadense
11464424,2018-04-26,40.6615638971,-74.372549057,252,Maianthemum canadense
11464646,2018-04-26,40.685,-73.513625,5,Maianthemum canadense
11465070,2018-04-26,40.6818883333,-73.5126283333,5,Maianthemum canadense
11471181,2018-04-23,42.3128418546,-71.1873355643,24,Maianthemum canadense
11494139,2018-04-27,42.39885725,-71.39651379,21,Maianthemum canadense
11495051,2018-04-27,42.3989568931,-71.3954977133,10,Maianthemum canadense
11503357,2018-04-27,42.3982200623,-71.3957138062,NA,Maianthemum canadense
11503621,2018-04-27,42.3664344382,-71.2641356048,10,Maianthemum canadense
11509300,2018-04-27,42.3074052,-71.1023306,600,Maianthemum canadense
11509781,2018-04-27,42.503707842,-70.9089507815,5,Maianthemum canadense
11511055,2018-04-27,42.5031738729,-70.9094479122,5,Maianthemum canadense
11512891,2018-04-27,42.3965543881,-71.3961038087,5,Maianthemum canadense
11545532,2018-04-27,35.5793653163,-83.3721729809,1989,Maianthemum canadense
11556510,2018-04-27,42.2987972222,-71.1260222222,5,Maianthemum canadense
11557532,2018-04-27,42.4714981063,-70.8980226519,15,Maianthemum canadense
11557694,2018-04-27,42.298718,-71.126441,NA,Maianthemum canadense
11561936,2018-04-27,42.4716009848,-70.8987951287,61,Maianthemum canadense
11561952,2018-04-27,42.4714427102,-70.8989524859,61,Maianthemum canadense
11562355,2018-04-27,44.6071702416,-63.456985121,61,Maianthemum canadense
11577993,2018-04-27,41.0836233333,-81.4568233333,0,Maianthemum canadense
11598950,2018-04-28,42.4886259,-71.240538,NA,Maianthemum canadense
11599107,2018-04-28,42.44949395,-71.27557885,10,Maianthemum canadense
11604876,2018-04-28,42.5687273126,-70.8232049179,5,Maianthemum canadense
11606658,2018-04-28,42.4093889259,-71.3259072975,5,Maianthemum canadense
11607697,2018-04-28,42.4094116773,-71.3257346735,12,Maianthemum canadense
11609222,2018-04-28,42.346215318,-71.2950382569,5,Maianthemum canadense
11616167,2018-04-28,42.37593194,-71.45683373,9,Maianthemum canadense
11618014,2018-04-28,40.7046866789,-73.8485866506,19,Maianthemum canadense
11618555,2018-04-28,42.4054437736,-71.429958148,5,Maianthemum canadense
11632919,2018-04-28,40.586455,-74.13945,NA,Maianthemum canadense
11633724,2018-04-28,42.0762600834,-71.1936627767,16,Maianthemum canadense
11634127,2018-04-28,42.0759458375,-71.19357205,5,Maianthemum canadense
11637440,2018-04-28,42.3986721179,-71.4672934078,5,Maianthemum canadense
11639461,2018-04-28,42.4554183333,-71.08593,NA,Maianthemum canadense
11639473,2018-04-28,42.4553433333,-71.0860533333,NA,Maianthemum canadense
11645993,2018-04-28,42.4554126859,-71.0863280005,230,Maianthemum canadense
11650144,2018-04-28,42.487419012,-70.9275223308,8,Maianthemum canadense
11653529,2018-04-28,42.4499054533,-71.2730920874,5,Maianthemum canadense
11653605,2018-04-28,41.4748191843,-86.4046479897,5,Maianthemum canadense
11654271,2018-04-28,42.2977301572,-71.0966656823,10,Maianthemum canadense
11655543,2018-04-28,42.4502061541,-71.1209980958,10,Maianthemum canadense
11655962,2018-04-28,40.8940724735,-73.890500905,42,Maianthemum canadense
11657467,2018-04-28,42.4752295716,-70.9032769036,5,Maianthemum canadense
11659576,2018-04-28,40.8932533333,-73.8888633333,10,Maianthemum canadense
11660257,2018-04-28,40.8924166667,-73.8901133333,10,Maianthemum canadense
11661681,2018-04-28,42.4888015073,-70.9273925611,5,Maianthemum canadense
11662610,2018-04-28,42.4087399573,-71.3261549086,8,Maianthemum canadense
11666270,2018-04-28,42.3654327169,-71.4267850109,10,Maianthemum canadense
11670496,2018-04-28,41.83256167,-86.62501092,7,Maianthemum canadense
11673687,2018-04-28,40.7058068686,-73.8498079777,8,Maianthemum canadense
11674854,2018-04-28,42.3513356969,-71.3638305478,10,Maianthemum canadense
11674883,2018-04-28,42.3513640277,-71.3638336492,50,Maianthemum canadense
11678211,2018-04-28,42.2981555556,-71.1279222222,3000,Maianthemum canadense
11679047,2018-04-28,35.606905832,-83.3676324506,5,Maianthemum canadense
11681792,2018-04-28,42.3644275754,-71.2653274951,64,Maianthemum canadense
11684573,2018-04-28,42.3615583333,-71.252145,3000,Maianthemum canadense
11687555,2018-04-28,41.83233268,-86.62518568,9,Maianthemum canadense
11689398,2018-04-28,40.8795756335,-73.8169821818,10,Maianthemum canadense
11690571,2018-04-28,40.7059443836,-73.8498410863,10,Maianthemum canadense
11695903,2018-04-28,42.4879698,-70.9294163,153,Maianthemum canadense
11699249,2018-04-28,42.7448283333,-70.8487333333,6,Maianthemum canadense
11702669,2018-04-28,42.539313,-71.340814,130,Maianthemum canadense
11704076,2018-04-27,40.9014352365,-73.878243,10,Maianthemum canadense
11704144,2017-05-14,41.6112116667,-81.3079,5,Maianthemum canadense
11704364,2018-04-28,40.7069381839,-73.8509091084,30,Maianthemum canadense
11736335,2018-04-29,42.5251963595,-71.4735736326,5,Maianthemum canadense
11737296,2018-04-29,42.5241818559,-71.4731433895,10,Maianthemum canadense
11744299,2018-04-29,42.4088595249,-71.3257603627,10,Maianthemum canadense
11744485,2018-04-29,42.4086853071,-71.3261745126,5,Maianthemum canadense
11744492,2018-04-29,42.4087549188,-71.326273419,10,Maianthemum canadense
11745763,2018-04-29,40.5884120381,-74.1405936331,5,Maianthemum canadense
11745850,2018-04-29,42.4087295621,-71.3261108857,48,Maianthemum canadense
11746146,2018-04-29,40.5886153831,-74.1395467334,10,Maianthemum canadense
11746159,2018-04-29,40.5885590567,-74.1394780856,10,Maianthemum canadense
11746185,2018-04-29,40.5885147583,-74.1395429616,10,Maianthemum canadense
11746209,2018-04-29,40.5885658879,-74.1396882199,10,Maianthemum canadense
11746239,2018-04-29,40.5885734316,-74.1397472285,10,Maianthemum canadense
11746258,2018-04-29,40.5884393631,-74.1396651697,10,Maianthemum canadense
11746296,2018-04-29,40.5882216012,-74.1395432968,10,Maianthemum canadense
11746314,2018-04-29,40.5882506865,-74.1396287084,10,Maianthemum canadense
11746646,2018-04-29,40.58823979,-74.1396676843,10,Maianthemum canadense
11746926,2018-04-29,40.1514121519,-79.2697006079,32,Maianthemum canadense
11747010,2018-04-29,40.5881470023,-74.1402589437,10,Maianthemum canadense
11747221,2018-04-28,42.1978962528,-71.1042881012,15,Maianthemum canadense
11748026,2018-04-29,40.5882866029,-74.1404721793,10,Maianthemum canadense
11748153,2018-04-29,40.5884681968,-74.1405688227,10,Maianthemum canadense
11748354,2018-04-29,40.5879331381,-74.1413811129,10,Maianthemum canadense
11748937,2018-04-29,40.5869263877,-74.1415486672,10,Maianthemum canadense
11748961,2018-04-29,40.5869618012,-74.1409222037,10,Maianthemum canadense
11749064,2018-04-29,42.432652589999996,-71.10757664,10,Maianthemum canadense
11749386,2018-04-29,40.586465383,-74.1415821948,10,Maianthemum canadense
11750929,2018-04-29,42.458502939,-71.2319477555,5,Maianthemum canadense
11753810,2018-04-29,42.25500636,-71.33776955,47,Maianthemum canadense
11754356,2018-04-29,39.607425,-76.6793133333,5,Maianthemum canadense
11756154,2018-04-29,42.3656110419,-71.2645735592,10,Maianthemum canadense
11757783,2018-04-29,40.5827710173,-74.1388775223,10,Maianthemum canadense
11758066,2018-04-29,42.0701822313,-71.2142585871,10,Maianthemum canadense
11758831,2018-04-29,42.080021502,-70.674008131,31,Maianthemum canadense
11759020,2018-04-29,42.3609338634,-71.2557460314,200,Maianthemum canadense
11759033,2018-04-29,42.3611984253,-71.2549743652,NA,Maianthemum canadense
11759728,2018-04-29,42.36097042,-71.25508075,10,Maianthemum canadense
11760692,2018-04-29,41.222025957,-81.5123801586,5,Maianthemum canadense
11761194,2018-04-29,42.4319227116,-71.1079385877,258,Maianthemum canadense
11761780,2018-04-29,40.5828632601,-74.1387370416,10,Maianthemum canadense
11762698,2018-04-29,42.3656352409,-71.2661379808,357,Maianthemum canadense
11762837,2018-04-29,42.3678783333,-71.259225,5,Maianthemum canadense
11763031,2018-04-29,42.367845,-71.258675,65,Maianthemum canadense
11764737,2018-04-28,35.5979937441,-83.5911511269,4,Maianthemum canadense
11767067,2018-04-29,42.4760287861,-71.5145128594,10,Maianthemum canadense
11768845,2018-04-29,42.4083793254,-71.3264472071,8,Maianthemum canadense
11770053,2018-04-29,40.5821255001,-74.137431262,1053,Maianthemum canadense
11770479,2018-04-29,42.4062590395,-71.3244170789,10,Maianthemum canadense
11771408,2018-04-29,40.5830419623,-74.1362518911,10,Maianthemum canadense
11773585,2018-04-29,42.53208556,-71.29682422,10,Maianthemum canadense
11774940,2018-04-29,39.93685569,-79.5857334137,537,Maianthemum canadense
11778804,2018-04-29,42.5141601,-70.8513868,423,Maianthemum canadense
11787115,2018-04-29,42.4518327881,-71.5437438247,5,Maianthemum canadense
11790951,2018-04-29,40.5852904497,-74.1237266456,10,Maianthemum canadense
11791138,2018-04-29,40.5853653001,-74.1233336181,10,Maianthemum canadense
11792591,2018-04-29,42.4501020089,-71.5096060932,10,Maianthemum canadense
11792620,2018-04-29,40.5861168635,-74.1232592706,10,Maianthemum canadense
11794520,2018-04-29,40.5871866458,-74.1232121643,10,Maianthemum canadense
11794762,2018-04-29,41.3049307723,-81.4458922772,10,Maianthemum canadense
11795147,2018-04-29,40.5869312911,-74.1225733795,10,Maianthemum canadense
11795310,2018-04-29,40.5866859947,-74.1225196515,10,Maianthemum canadense
11795389,2018-04-29,40.5866069114,-74.1224521772,10,Maianthemum canadense
11795446,2018-04-29,40.5865768623,-74.1224743054,10,Maianthemum canadense
11795732,2018-04-29,40.586176836,-74.1225494073,10,Maianthemum canadense
11795806,2018-04-29,42.406543,-71.3258865,116,Maianthemum canadense
11795885,2018-04-29,40.5858515343,-74.1229669937,10,Maianthemum canadense
11796538,2018-04-29,40.5852973229,-74.1232337896,10,Maianthemum canadense
11796674,2018-04-29,40.5851617037,-74.1233309359,10,Maianthemum canadense
11800829,2018-04-29,40.5885966,-74.13946733,10,Maianthemum canadense
11801252,2018-04-29,42.4465271691,-71.4750847221,10,Maianthemum canadense
11805555,2018-04-29,40.58537589,-74.12350687,16,Maianthemum canadense
11817930,2018-04-29,40.9016444444,-73.0819027778,10,Maianthemum canadense
11818431,2018-04-28,42.2988714346,-71.1271635913,199,Maianthemum canadense
11825422,2018-04-29,42.5069903595,-71.0747730732,74,Maianthemum canadense
11826889,2018-04-29,42.4315983333,-71.1068566667,NA,Maianthemum canadense
11827336,2018-04-29,39.65935343,-77.48902472,18,Maianthemum canadense
11839307,2018-04-29,40.5869133333,-74.1446695,30,Maianthemum canadense
11868761,2018-04-30,41.9198142755,-70.5443124034,167,Maianthemum canadense
11868856,2018-04-30,42.46087967,-71.09311685,25,Maianthemum canadense
11871967,2018-04-28,36.1579347446,-82.1046064809,2,Maianthemum canadense
11876345,2018-04-29,42.4325637817,-71.1076278687,NA,Maianthemum canadense
11889956,2018-04-30,42.30305497,-71.10130352,10,Maianthemum canadense
11890797,2018-04-30,42.303439,-71.0982454,800,Maianthemum canadense
11891220,2018-04-29,39.6593638889,-77.4889527778,NA,Maianthemum canadense
11893305,2018-04-30,42.6422092785,-70.6604239997,5,Maianthemum canadense
11898250,2018-04-29,42.360268729,-71.2581627443,344,Maianthemum canadense
11900245,2018-04-30,40.26541502,-74.32288169,9,Maianthemum canadense
11908490,2018-04-30,40.8196867677,-81.0931300186,5,Maianthemum canadense
11908671,2018-04-30,42.3664383333,-71.2632366667,5,Maianthemum canadense
11915769,2018-04-30,42.0561955823,-71.079429388,10,Maianthemum canadense
11920149,2018-04-27,38.8472366667,-77.1014416667,10,Maianthemum canadense
11928453,2018-04-30,42.36596995,-71.26430662,13,Maianthemum canadense
11929546,2018-04-30,42.4352513301,-71.2014228758,30,Maianthemum canadense
11940165,2018-04-30,42.4007527996,-71.3099663426,5,Maianthemum canadense
11944678,2018-04-28,42.4879698,-70.9294163,333,Maianthemum canadense
11944687,2018-04-28,42.4879698,-70.9294163,333,Maianthemum canadense
11947260,2018-04-29,42.3662533333,-71.2658083333,5,Maianthemum canadense
11952428,2018-04-29,42.6016693115,-70.9012451172,NA,Maianthemum canadense
11954853,2018-04-30,42.365393335,-71.2662506104,85,Maianthemum canadense
12007287,2018-05-01,40.3282737639,-74.9447520823,10,Maianthemum canadense
12020058,2018-04-28,42.2207333008,-71.1173444687,44,Maianthemum canadense
12029428,2018-04-29,40.5863698226,-74.1398835182,31,Maianthemum canadense
12029452,2018-04-29,40.5867609138,-74.1394972801,31,Maianthemum canadense
12035131,2018-04-30,42.6519277778,-70.6388555556,51356,Maianthemum canadense
12040024,2018-04-29,44.5868027778,-69.8828583333,NA,Maianthemum canadense
12067701,2018-05-02,40.216577762,-74.475703156,16,Maianthemum canadense
12068204,2018-04-28,42.4746964914,-70.9048980474,22,Maianthemum canadense
12097341,2018-05-03,42.4263361139,-71.126933877,1226,Maianthemum canadense
12105365,2018-05-03,41.5576414812,-75.7166275117,80,Maianthemum canadense
12106560,2018-05-03,40.6852333333,-73.51365,5,Maianthemum canadense
12109434,2018-05-03,43.8327189106,-70.0174210455,41,Maianthemum canadense
12110744,2018-05-03,41.1711916667,-73.6726,5,Maianthemum canadense
12130542,2018-05-04,47.3182473,-91.21324022,56,Maianthemum canadense
12131719,2018-05-04,43.83165474,-70.0720646,15,Maianthemum canadense
12132280,2017-08-29,44.646063143,-63.4551429749,588,Maianthemum canadense
12136169,2018-05-04,40.8690585243,-73.5092727934,5,Maianthemum canadense
12137237,2018-05-04,42.5257887284,-71.2962443303,65,Maianthemum canadense
12139618,2018-05-04,40.1134896671,-74.8610904866,16,Maianthemum canadense
12141079,2018-05-04,41.6225783333,-73.0984805,48,Maianthemum canadense
12141571,2018-05-04,43.8311424712,-71.2497495767,10,Maianthemum canadense
12165966,2018-05-05,42.3346149983,-72.6504296616,4000,Maianthemum canadense
12167741,2018-05-05,42.3638362997,-71.725265924,5,Maianthemum canadense
12170291,2018-05-05,43.5140363889,-79.97534,NA,Maianthemum canadense
12171003,2018-05-05,41.7507705688,-73.1653823853,NA,Maianthemum canadense
12172149,2018-05-05,42.57480529,-73.54718286,22,Maianthemum canadense
12176504,2018-05-05,42.4322766764,-71.1340897904,10,Maianthemum canadense
12183087,2017-09-14,46.8130207258,-60.6367743015,4,Maianthemum canadense
12184360,2018-05-05,44.6777168158,-63.7121629715,61,Maianthemum canadense
12193838,2018-05-06,44.6842659296,-69.1793800145,65,Maianthemum canadense
12194603,2018-05-06,41.91979245,-70.5429623,9,Maianthemum canadense
12194737,2018-05-06,41.227114317,-81.5128549934,10,Maianthemum canadense
12195787,2018-05-06,41.3177732332,-83.424909683,30,Maianthemum canadense
12196726,2018-05-06,44.197706692,-72.5943261199,10,Maianthemum canadense
12199923,2018-05-06,43.04938883,-70.75923,5,Maianthemum canadense
12202232,2018-05-06,42.9372617836,-72.261997154,10,Maianthemum canadense
12202404,2018-05-06,42.9381161509,-72.261037007,5,Maianthemum canadense
12203653,2018-05-06,42.4880734552,-70.926143406,5,Maianthemum canadense
12209897,2018-05-06,46.6791083333,-92.2537383333,50,Maianthemum canadense
12212464,2018-05-05,40.9081833333,-73.09565,5,Maianthemum canadense
12215431,2018-05-06,41.7673937325,-72.1683111136,10,Maianthemum canadense
12216226,2018-05-05,41.0681688298,-80.0889158249,31,Maianthemum canadense
12230598,2018-05-05,45.2240327008,-75.3156338632,4128,Maianthemum canadense
12234085,2018-05-07,43.6854815064,-73.3557809517,10,Maianthemum canadense
12234542,2018-05-07,41.8077205774,-72.2385572456,10,Maianthemum canadense
12236721,2018-05-06,40.6531969014,-74.5446395874,271,Maianthemum canadense
12237811,2018-05-07,43.9322069334,-69.6433961392,5,Maianthemum canadense
12244261,2018-05-07,43.0422019958,-89.4258499146,NA,Maianthemum canadense
12244798,2018-05-07,43.28537,-70.5924833333,5,Maianthemum canadense
12251492,2018-05-05,44.3206550064,-65.1845240597,31,Maianthemum canadense
12252423,2018-05-07,45.2741012383,-92.7717089659,225,Maianthemum canadense
12265066,2018-05-08,41.01552779,-81.3574052,8,Maianthemum canadense
12275555,2018-05-08,43.4226401667,-89.7240848333,5,Maianthemum canadense
12278703,2018-05-08,43.9835339785,-71.1226815172,30,Maianthemum canadense
12279469,2018-05-08,43.7301447657,-79.9581339955,688,Maianthemum canadense
12280966,2018-05-06,44.5888644797,-69.8822163883,660,Maianthemum canadense
12286310,2018-05-05,44.5272001438,-86.1424855516,50,Maianthemum canadense
12292266,2018-05-03,42.4357833333,-79.1233666667,NA,Maianthemum canadense
